('Ano','Mês','Países','Valor US$ FOB'),
(2025,'Abril','Macedônia',2013747),
(2025,'Abril','Madagascar',842641),
(2025,'Abril','Malavi',450984),
(2025,'Abril','Mali',1017),
(2025,'Abril','Malta',726196),
(2025,'Abril','Malásia',149090961),
(2025,'Abril','Marianas do Norte, Ilhas',809),
(2025,'Abril','Marrocos',242336928),
(2025,'Abril','Marshall, Ilhas',623),
(2025,'Abril','Mauritânia',1498),
(2025,'Abril','Maurício',53064),
(2025,'Abril','Mianmar',496976),
(2025,'Abril','Micronésia',336),
(2025,'Abril','Moldávia',1024452),
(2025,'Abril','Mongólia',172734),
(2025,'Abril','Montenegro',2295),
(2025,'Abril','Moçambique',701034),
(2025,'Abril','México',500427982),
(2025,'Abril','Mônaco',1094934),
(2025,'Abril','Namíbia',240979),
(2025,'Abril','Nauru',92),
(2025,'Abril','Nepal',14755),
(2025,'Abril','Nicarágua',364402),
(2025,'Abril','Nigéria',47352209),
(2025,'Abril','Niue',31554),
(2025,'Abril','Noruega',46379873),
(2025,'Abril','Nova Zelândia',3603164),
(2025,'Abril','Níger',15434),
(2025,'Abril','Omã',2392909),
(2025,'Abril','Palestina',62421),
(2025,'Abril','Panamá',1076992),
(2025,'Abril','Paquistão',15621230),
(2025,'Abril','Paraguai',256248512),
(2025,'Abril','Países Baixos (Holanda)',152122571),
(2025,'Abril','Peru',105539143),
(2025,'Abril','Pitcairn',357),
(2025,'Abril','Polinésia Francesa',4725),
(2025,'Abril','Polônia',86955173),
(2025,'Abril','Porto Rico',49678875),
(2025,'Abril','Portugal',93329190),
(2025,'Abril','Quirguistão',10),
(2025,'Abril','Quênia',96410),
(2025,'Abril','Reino Unido',296691500),
(2025,'Abril','República Centro-Africana',4067),
(2025,'Abril','República Dominicana',2613816),
(2025,'Abril','Romênia',28965240),
(2025,'Abril','Rússia',979742153),
(2025,'Abril','Samoa',139860),
(2025,'Abril','Samoa Americana',33546),
(2025,'Abril','San Marino',893009),
(2025,'Abril','Seicheles',158570),
(2025,'Abril','Senegal',645268),
(2025,'Abril','Serra Leoa',1659),
(2025,'Abril','Singapura',66148793),
(2025,'Abril','Somália',304),
(2025,'Abril','Sri Lanka',6984037),
(2025,'Abril','Suazilândia',73933),
(2025,'Abril','Sudão',44949),
(2025,'Abril','Suriname',4400),
(2025,'Abril','Suécia',180242931),
(2025,'Abril','Suíça',311638471),
(2025,'Abril','São Bartolomeu',366),
(2025,'Abril','São Cristóvão e Névis',1042),
(2025,'Abril','Sérvia',4515475),
(2025,'Abril','Síria',821),
(2025,'Abril','Tadjiquistão',5029),
(2025,'Abril','Tailândia',236487250),
(2025,'Abril','Taiwan (Formosa)',226965738),
(2025,'Abril','Tanzânia',26981),
(2025,'Abril','Tcheca, República',52277152),
(2025,'Abril','Terras Austrais Francesas',121),
(2025,'Abril','Timor Leste',1212),
(2025,'Abril','Trinidad e Tobago',24109336),
(2025,'Abril','Tunísia',22142976),
(2025,'Abril','Turcas e Caicos, Ilhas',6200),
(2025,'Abril','Turquia',101689569),
(2025,'Abril','Ucrânia',2649043),
(2025,'Abril','Uruguai',169737366),
(2025,'Abril','Uzbequistão',1106132),
(2025,'Abril','Venezuela',31403161),
(2025,'Abril','Vietnã',318273540),
(2025,'Abril','Virgens, Ilhas (Britânicas)',213806),
(2025,'Abril','Zimbábue',110219),
(2025,'Abril','Zâmbia',918),
(2025,'Abril','África do Sul',62137415),
(2025,'Abril','Áustria',100227891),
(2025,'Abril','Índia',631600549),
(2025,'Março','Afeganistão',11078),
(2025,'Março','Aland, Ilhas',15382),
(2025,'Março','Albânia',213207),
(2025,'Março','Alemanha',1102744822),
(2025,'Março','Andorra',15769),
(2025,'Março','Anguilla',9666),
(2025,'Março','Argentina',996759711),
(2025,'Março','Argélia',141435609),
(2025,'Março','Armênia',10677),
(2025,'Março','Aruba',214),
(2025,'Março','Arábia Saudita',175037627),
(2025,'Março','Austrália',53056412),
(2025,'Março','Azerbaijão',97),
(2025,'Março','Bahamas',14936087),
(2025,'Março','Bangladesh',27928291),
(2025,'Março','Barein',5374800),
(2025,'Março','Belarus',322948),
(2025,'Março','Belize',4947),
(2025,'Março','Benin',70733),
(2025,'Março','Bermudas',180864),
(2025,'Março','Bolívia',96335425),
(2025,'Março','Botsuana',65331),
(2025,'Março','Brasil',43283459),
(2025,'Março','Bulgária',8553998),
(2025,'Março','Burkina Faso',50270),
(2025,'Março','Butão',63434),
(2025,'Março','Bélgica',172127376),
(2025,'Março','Bósnia-Herzegovina',859232),
(2025,'Março','Camarões',43897),
(2025,'Março','Camboja',11555104),
(2025,'Março','Canadá',189763104),
(2025,'Março','Catar',27672445),
(2025,'Março','Cayman, Ilhas',7142),
(2025,'Março','Cazaquistão',13162373),
(2025,'Março','Chade',138),
(2025,'Março','Chile',399904977),
(2025,'Março','China',5014020447),
(2025,'Março','Chipre',252150),
(2025,'Março','Cocos (Keeling), Ilhas',6350),
(2025,'Março','Colômbia',151605128),
(2025,'Março','Comores',14013),
(2025,'Março','Congo, República Democrática',1076411),
(2025,'Março','Cook, Ilhas',3466),
(2025,'Março','Coreia do Norte',1133),
(2025,'Março','Coreia do Sul',430673976),
(2025,'Março','Costa Rica',12033949),
(2025,'Março','Costa do Marfim',90950335),
(2025,'Março','Croácia',7045484),
(2025,'Março','Cuba',185859),
(2025,'Março','Curaçao',227),
(2025,'Março','Dinamarca',133632473),
(2025,'Março','Djibuti',1),
(2025,'Março','Dominica',3812),
(2025,'Março','Egito',123556832),
(2025,'Março','El Salvador',688682),
(2025,'Março','Emirados Árabes Unidos',21293607),
(2025,'Março','Equador',7867990),
(2025,'Março','Eritreia',1949),
(2025,'Março','Eslováquia',34983522),
(2025,'Março','Eslovênia',17418522),
(2025,'Março','Espanha',287850492),
(2025,'Março','Estados Unidos',3537255516),
(2025,'Março','Estônia',3988622),
(2025,'Março','Etiópia',14396),
(2025,'Março','Falkland (Malvinas)',2),
(2025,'Março','Faroe, Ilhas',49492),
(2025,'Março','Filipinas',27234717),
(2025,'Março','Finlândia',153395938),
(2025,'Março','França',613878498),
(2025,'Março','Gabão',21720446),
(2025,'Março','Gana',71734222),
(2025,'Março','Geórgia',303862),
(2025,'Março','Grécia',5495860),
(2025,'Março','Guatemala',12020729),
(2025,'Março','Guiana',283),
(2025,'Março','Gâmbia',81),
(2025,'Março','Haiti',116959),
(2025,'Março','Honduras',1939663),
(2025,'Março','Hong Kong',60888526),
(2025,'Março','Hungria',46913458),
(2025,'Março','Indonésia',193111866),
(2025,'Março','Iraque',149663),
(2025,'Março','Irlanda',87059975),
(2025,'Março','Irã',1573105),
(2025,'Março','Islândia',1103880),
(2025,'Março','Israel',82914193),
(2025,'Março','Itália',566894676),
(2025,'Março','Jamaica',4307),
(2025,'Março','Japão',485400659),
(2025,'Março','Jordânia',1127825),
(2025,'Março','Laos',768017),
(2025,'Março','Lesoto',413),
(2025,'Março','Letônia',3067458),
(2025,'Março','Liechtenstein',853575),
(2025,'Março','Lituânia',4935124),
(2025,'Março','Luxemburgo',8616604),
(2025,'Março','Líbano',182194),
(2025,'Março','Líbia',200364),
(2025,'Março','Macau',198380),
(2025,'Março','Macedônia',1708122),
(2025,'Março','Madagascar',699450),
(2025,'Março','Malavi',109234),
(2025,'Março','Mali',11),
(2025,'Março','Malta',783126),
(2025,'Março','Malásia',102397254),
(2025,'Março','Marianas do Norte, Ilhas',63),
(2025,'Março','Marrocos',77657260),
(2025,'Março','Marshall, Ilhas',625),
(2025,'Março','Maurício',149067),
(2025,'Março','Mianmar',634522),
(2025,'Março','Moldávia',205179),
(2025,'Março','Mongólia',7743),
(2025,'Março','Montenegro',1781),
(2025,'Março','Moçambique',38249),
(2025,'Março','México',378820237),
(2025,'Março','Mônaco',235143),
(2025,'Março','Nepal',19890),
(2025,'Março','Nicarágua',749585),
(2025,'Março','Nigéria',93150456),
(2025,'Março','Noruega',55776016),
(2025,'Março','Nova Zelândia',4557151),
(2025,'Março','Omã',2998549),
(2025,'Março','Palestina',2057),
(2025,'Março','Panamá',804682),
(2025,'Março','Paquistão',10528847),
(2025,'Março','Paraguai',261189040),
(2025,'Março','Países Baixos (Holanda)',206842279),
(2025,'Março','Peru',145643940),
(2025,'Março','Polinésia Francesa',3720),
(2025,'Março','Polônia',84631139),
(2025,'Março','Porto Rico',63375412),
(2025,'Março','Portugal',93283828),
(2025,'Março','Quênia',1815),
(2025,'Março','Reino Unido',249840858),
(2025,'Março','República Centro-Africana',194),
(2025,'Março','República Dominicana',2361575),
(2025,'Março','Romênia',38403965),
(2025,'Março','Ruanda',1176),
(2025,'Março','Rússia',918825822),
(2025,'Março','Samoa',3956),
(2025,'Março','Samoa Americana',24574),
(2025,'Março','San Marino',636613),
(2025,'Março','Seicheles',76606),
(2025,'Março','Senegal',478515),
(2025,'Março','Serra Leoa',7575),
(2025,'Março','Singapura',69866879),
(2025,'Março','Somália',1387),
(2025,'Março','Sri Lanka',8194594),
(2025,'Março','Suazilândia',1570),
(2025,'Março','Sudão',777),
(2025,'Março','Suriname',64),
(2025,'Março','Suécia',213639449),
(2025,'Março','Suíça',224851186),
(2025,'Março','São Cristóvão e Névis',4066),
(2025,'Março','Sérvia',3752441),
(2025,'Março','Síria',136200),
(2025,'Março','Tadjiquistão',3561),
(2025,'Março','Tailândia',205287278),
(2025,'Março','Taiwan (Formosa)',197569877),
(2025,'Março','Tanzânia',197541),
(2025,'Março','Tcheca, República',73482885),
(2025,'Março','Terras Austrais Francesas',38),
(2025,'Março','Timor Leste',337),
(2025,'Março','Trinidad e Tobago',55989811),
(2025,'Março','Tunísia',6490420),
(2025,'Março','Turcas e Caicos, Ilhas',184),
(2025,'Março','Turcomenistão',3706),
(2025,'Março','Turquia',108634501),
(2025,'Março','Ucrânia',10861596),
(2025,'Março','Uganda',1541),
(2025,'Março','Uruguai',175691890),
(2025,'Março','Uzbequistão',3763119),
(2025,'Março','Vanuatu',5689),
(2025,'Março','Vaticano',3483),
(2025,'Março','Venezuela',31042073),
(2025,'Março','Vietnã',271875307),
(2025,'Março','Virgens, Ilhas (Americanas)',9448),
(2025,'Março','Virgens, Ilhas (Britânicas)',106854),
(2025,'Março','Zimbábue',10427),
(2025,'Março','Zâmbia',28049),
(2025,'Março','África do Sul',34683432),
(2025,'Março','Áustria',107991010),
(2025,'Março','Índia',576243106),
(2025,'Fevereiro','Afeganistão',168995),
(2025,'Fevereiro','Aland, Ilhas',50765),
(2025,'Fevereiro','Albânia',225053),
(2025,'Fevereiro','Alemanha',1047708016),
(2025,'Fevereiro','Andorra',185),
(2025,'Fevereiro','Angola',27448),
(2025,'Fevereiro','Anguilla',905),
(2025,'Fevereiro','Argentina',1052163957),
(2025,'Fevereiro','Argélia',69307637),
(2025,'Fevereiro','Armênia',21919),
(2025,'Fevereiro','Arábia Saudita',207136501),
(2025,'Fevereiro','Austrália',79024797),
(2025,'Fevereiro','Azerbaijão',172800),
(2025,'Fevereiro','Bahamas',2490104),
(2025,'Fevereiro','Bangladesh',26753313),
(2025,'Fevereiro','Barbados',3003),
(2025,'Fevereiro','Barein',3722766),
(2025,'Fevereiro','Belarus',1093),
(2025,'Fevereiro','Belize',91459),
(2025,'Fevereiro','Benin',38934),
(2025,'Fevereiro','Bermudas',29682),
(2025,'Fevereiro','Bolívia',103664633),
(2025,'Fevereiro','Botsuana',137159),
(2025,'Fevereiro','Brasil',47299851),
(2025,'Fevereiro','Brunei',49646),
(2025,'Fevereiro','Bulgária',8898157),
(2025,'Fevereiro','Burkina Faso',101286),
(2025,'Fevereiro','Burundi',3),
(2025,'Fevereiro','Butão',58559),
(2025,'Fevereiro','Bélgica',162502084),
(2025,'Fevereiro','Bósnia-Herzegovina',612661),
(2025,'Fevereiro','Cabo Verde',48603),
(2025,'Fevereiro','Camarões',3160821),
(2025,'Fevereiro','Camboja',9755441),
(2025,'Fevereiro','Canadá',162084542),
(2025,'Fevereiro','Catar',16260877),
(2025,'Fevereiro','Cayman, Ilhas',109404),
(2025,'Fevereiro','Cazaquistão',25846628),
(2025,'Fevereiro','Chade',498),
(2025,'Fevereiro','Chile',419963105),
(2025,'Fevereiro','China',7978202807),
(2025,'Fevereiro','Chipre',133299),
(2025,'Fevereiro','Cocos (Keeling), Ilhas',4939),
(2025,'Fevereiro','Colômbia',158313121),
(2025,'Fevereiro','Comores',10539),
(2025,'Fevereiro','Congo, República Democrática',276946),
(2025,'Fevereiro','Coreia do Sul',415536502),
(2025,'Fevereiro','Costa Rica',13282939),
(2025,'Fevereiro','Costa do Marfim',59454959),
(2025,'Fevereiro','Coveite (Kuweit)',32163124),
(2025,'Fevereiro','Croácia',4354980),
(2025,'Fevereiro','Cuba',210965),
(2025,'Fevereiro','Curaçao',39875),
(2025,'Fevereiro','Dinamarca',129254519),
(2025,'Fevereiro','Egito',55876071),
(2025,'Fevereiro','El Salvador',1222055),
(2025,'Fevereiro','Emirados Árabes Unidos',87927583),
(2025,'Fevereiro','Equador',11183030),
(2025,'Fevereiro','Eritreia',39399),
(2025,'Fevereiro','Eslováquia',27578517),
(2025,'Fevereiro','Eslovênia',12468684),
(2025,'Fevereiro','Espanha',289369385),
(2025,'Fevereiro','Estados Unidos',3336738452),
(2025,'Fevereiro','Estônia',4247115),
(2025,'Fevereiro','Etiópia',706),
(2025,'Fevereiro','Falkland (Malvinas)',7),
(2025,'Fevereiro','Fiji',1536),
(2025,'Fevereiro','Filipinas',27568588),
(2025,'Fevereiro','Finlândia',39561485),
(2025,'Fevereiro','França',523796835),
(2025,'Fevereiro','Gana',33184361),
(2025,'Fevereiro','Geórgia',121244),
(2025,'Fevereiro','Gibraltar',89892),
(2025,'Fevereiro','Grécia',4950347),
(2025,'Fevereiro','Guatemala',10740784),
(2025,'Fevereiro','Guiana',76009725),
(2025,'Fevereiro','Guiana Francesa',1279),
(2025,'Fevereiro','Guiné Equatorial',1544321),
(2025,'Fevereiro','Guiné-Bissau',426257),
(2025,'Fevereiro','Gâmbia',76),
(2025,'Fevereiro','Haiti',67),
(2025,'Fevereiro','Honduras',941551),
(2025,'Fevereiro','Hong Kong',72904228),
(2025,'Fevereiro','Hungria',44752941),
(2025,'Fevereiro','Ilha de Man',132),
(2025,'Fevereiro','Indonésia',191723936),
(2025,'Fevereiro','Iraque',92589),
(2025,'Fevereiro','Irlanda',81784904),
(2025,'Fevereiro','Irã',1128920),
(2025,'Fevereiro','Islândia',626099),
(2025,'Fevereiro','Israel',76499884),
(2025,'Fevereiro','Itália',527739969),
(2025,'Fevereiro','Jamaica',50524),
(2025,'Fevereiro','Japão',477774671),
(2025,'Fevereiro','Jordânia',668691),
(2025,'Fevereiro','Laos',361969),
(2025,'Fevereiro','Letônia',2849981),
(2025,'Fevereiro','Liechtenstein',693432),
(2025,'Fevereiro','Lituânia',3183466),
(2025,'Fevereiro','Luxemburgo',4737683),
(2025,'Fevereiro','Líbano',191606),
(2025,'Fevereiro','Líbia',130074),
(2025,'Fevereiro','Macau',179482),
(2025,'Fevereiro','Macedônia',3012668),
(2025,'Fevereiro','Madagascar',418660),
(2025,'Fevereiro','Malavi',305699),
(2025,'Fevereiro','Mali',11),
(2025,'Fevereiro','Malta',775608),
(2025,'Fevereiro','Malásia',123224584),
(2025,'Fevereiro','Marianas do Norte, Ilhas',854),
(2025,'Fevereiro','Marrocos',73904128),
(2025,'Fevereiro','Marshall, Ilhas',2804),
(2025,'Fevereiro','Maurício',221808),
(2025,'Fevereiro','Mayotte',104),
(2025,'Fevereiro','Mianmar',1189642),
(2025,'Fevereiro','Moldávia',281304),
(2025,'Fevereiro','Mongólia',80393),
(2025,'Fevereiro','Montenegro',420),
(2025,'Fevereiro','Moçambique',1115706),
(2025,'Fevereiro','México',379702104),
(2025,'Fevereiro','Mônaco',497115),
(2025,'Fevereiro','Namíbia',8252),
(2025,'Fevereiro','Nepal',7430),
(2025,'Fevereiro','Nicarágua',253584),
(2025,'Fevereiro','Nigéria',48186824),
(2025,'Fevereiro','Niue',814),
(2025,'Fevereiro','Norfolk, Ilha',70),
(2025,'Fevereiro','Noruega',65944646),
(2025,'Fevereiro','Nova Zelândia',5351686),
(2025,'Fevereiro','Níger',15819),
(2025,'Fevereiro','Omã',105378775),
(2025,'Fevereiro','Panamá',1276827),
(2025,'Fevereiro','Papua Nova Guiné',26939),
(2025,'Fevereiro','Paquistão',13232447),
(2025,'Fevereiro','Paraguai',260723695),
(2025,'Fevereiro','Países Baixos (Holanda)',207123200),
(2025,'Fevereiro','Peru',119839651),
(2025,'Fevereiro','Polinésia Francesa',10),
(2025,'Fevereiro','Polônia',88735947),
(2025,'Fevereiro','Porto Rico',34533800),
(2025,'Fevereiro','Portugal',89185673),
(2025,'Fevereiro','Quirguistão',942),
(2025,'Fevereiro','Quênia',139546),
(2025,'Fevereiro','Reino Unido',278697835),
(2025,'Fevereiro','República Centro-Africana',3277),
(2025,'Fevereiro','República Dominicana',3936770),
(2025,'Fevereiro','Romênia',28665682),
(2025,'Fevereiro','Ruanda',5596),
(2025,'Fevereiro','Rússia',607063253),
(2025,'Fevereiro','Samoa',89406),
(2025,'Fevereiro','Samoa Americana',11757),
(2025,'Fevereiro','San Marino',1725643),
(2025,'Fevereiro','Senegal',246857),
(2025,'Fevereiro','Serra Leoa',17380),
(2025,'Fevereiro','Singapura',70265826),
(2025,'Fevereiro','Sri Lanka',6796231),
(2025,'Fevereiro','Suazilândia',9961),
(2025,'Fevereiro','Suécia',185665955),
(2025,'Fevereiro','Suíça',209101850),
(2025,'Fevereiro','São Cristóvão e Névis',3990),
(2025,'Fevereiro','Sérvia',4483005),
(2025,'Fevereiro','Tadjiquistão',904),
(2025,'Fevereiro','Tailândia',193998046),
(2025,'Fevereiro','Taiwan (Formosa)',216099569),
(2025,'Fevereiro','Tanzânia',39001),
(2025,'Fevereiro','Tcheca, República',66182257),
(2025,'Fevereiro','Trinidad e Tobago',64960809),
(2025,'Fevereiro','Tunísia',6688925),
(2025,'Fevereiro','Turcas e Caicos, Ilhas',2443),
(2025,'Fevereiro','Turcomenistão',5589380),
(2025,'Fevereiro','Turquia',110714362),
(2025,'Fevereiro','Ucrânia',1288479),
(2025,'Fevereiro','Uganda',477),
(2025,'Fevereiro','Uruguai',154781549),
(2025,'Fevereiro','Uzbequistão',3513492),
(2025,'Fevereiro','Vaticano',677),
(2025,'Fevereiro','Venezuela',24086034),
(2025,'Fevereiro','Vietnã',287388380),
(2025,'Fevereiro','Virgens, Ilhas (Americanas)',64905),
(2025,'Fevereiro','Virgens, Ilhas (Britânicas)',2101),
(2025,'Fevereiro','Zimbábue',21704),
(2025,'Fevereiro','Zâmbia',106),
(2025,'Fevereiro','África do Sul',104694037),
(2025,'Fevereiro','Áustria',114025844),
(2025,'Fevereiro','Índia',570674767),
(2025,'Janeiro','Afeganistão',175572),
(2025,'Janeiro','Aland, Ilhas',95274),
(2025,'Janeiro','Albânia',350461),
(2025,'Janeiro','Alemanha',1245248067),
(2025,'Janeiro','Andorra',39059),
(2025,'Janeiro','Angola',91357860),
(2025,'Janeiro','Anguilla',22344),
(2025,'Janeiro','Argentina',886346792),
(2025,'Janeiro','Argélia',148301970),
(2025,'Janeiro','Armênia',27102),
(2025,'Janeiro','Aruba',206),
(2025,'Janeiro','Arábia Saudita',392972788),
(2025,'Janeiro','Austrália',110518043),
(2025,'Janeiro','Azerbaijão',273),
(2025,'Janeiro','Bahamas',64903753),
(2025,'Janeiro','Bancos Centrais',1662),
(2025,'Janeiro','Bangladesh',24810359),
(2025,'Janeiro','Barbados',34838),
(2025,'Janeiro','Barein',10657874),
(2025,'Janeiro','Belarus',48490),
(2025,'Janeiro','Belize',6142),
(2025,'Janeiro','Benin',48266),
(2025,'Janeiro','Bermudas',123548),
(2025,'Janeiro','Bolívia',126566320),
(2025,'Janeiro','Bonaire, Saint Eustatius e Saba',491),
(2025,'Janeiro','Botsuana',57206),
(2025,'Janeiro','Brasil',56539054),
(2025,'Janeiro','Brunei',13716704),
(2025,'Janeiro','Bulgária',9507565),
(2025,'Janeiro','Burkina Faso',107500),
(2025,'Janeiro','Butão',76763),
(2025,'Janeiro','Bélgica',157056622),
(2025,'Janeiro','Bósnia-Herzegovina',1172339),
(2025,'Janeiro','Camarões',31522020),
