Operation;Year;Month;Country;Value US$ FOB
Exportação;2022;Março;República Dominicana;66411295
Exportação;2022;Março;Reunião;613615
Exportação;2022;Março;Romênia;78371540
Exportação;2022;Março;Ruanda;86031
Exportação;2022;Março;Rússia;166020786
Exportação;2022;Março;Samoa;67795
Exportação;2022;Março;Samoa Americana;303673
Exportação;2022;Março;San Marino;12422
Exportação;2022;Março;Santa Lúcia;116298
Exportação;2022;Março;Seicheles;606726
Exportação;2022;Março;Senegal;93936849
Exportação;2022;Março;Serra Leoa;4883440
Exportação;2022;Março;Singapura;680545756
Exportação;2022;Março;Sint Maarten;2131722
Exportação;2022;Março;Somália;412694
Exportação;2022;Março;Sri Lanka;2109903
Exportação;2022;Março;Sudão;23623694
Exportação;2022;Março;Sudão do Sul;164574
Exportação;2022;Março;Suriname;2995880
Exportação;2022;Março;Suécia;121159808
Exportação;2022;Março;Suíça;100746277
Exportação;2022;Março;São Bartolomeu;462700
Exportação;2022;Março;São Cristóvão e Névis;366
Exportação;2022;Março;São Martinho, Ilha de (parte francesa);26911
Exportação;2022;Março;São Tomé e Príncipe;451924
Exportação;2022;Março;São Vicente e Granadinas;1492564
Exportação;2022;Março;Sérvia;6612522
Exportação;2022;Março;Síria;1534304
Exportação;2022;Março;Tadjiquistão;29950
Exportação;2022;Março;Tailândia;347864696
Exportação;2022;Março;Taiwan (Formosa);142694660
Exportação;2022;Março;Tanzânia;2567044
Exportação;2022;Março;Tcheca, República;5362185
Exportação;2022;Março;Terras Austrais Francesas;52730
Exportação;2022;Março;Timor Leste;1420906
Exportação;2022;Março;Togo;10513192
Exportação;2022;Março;Tonga;64749
Exportação;2022;Março;Trinidad e Tobago;22663408
Exportação;2022;Março;Tunísia;30816507
Exportação;2022;Março;Turcas e Caicos, Ilhas;270772
Exportação;2022;Março;Turcomenistão;1914
Exportação;2022;Março;Turquia;389288030
Exportação;2022;Março;Ucrânia;13503623
Exportação;2022;Março;Uganda;1543945
Exportação;2022;Março;Uruguai;314345028
Exportação;2022;Março;Uzbequistão;3269610
Exportação;2022;Março;Vanuatu;392
Exportação;2022;Março;Vaticano;276
Exportação;2022;Março;Venezuela;100412226
Exportação;2022;Março;Vietnã;314213318
Exportação;2022;Março;Virgens, Ilhas (Americanas);55029112
Exportação;2022;Março;Virgens, Ilhas (Britânicas);1328738
Exportação;2022;Março;Zimbábue;474593
Exportação;2022;Março;Zâmbia;5631
Exportação;2022;Março;África do Sul;192464163
Exportação;2022;Março;Áustria;28755089
Exportação;2022;Março;Índia;377976597
Exportação;2022;Abril;Afeganistão;274890
Exportação;2022;Abril;Albânia;10517382
Exportação;2022;Abril;Alemanha;525065471
Exportação;2022;Abril;Andorra;12123
Exportação;2022;Abril;Angola;50085982
Exportação;2022;Abril;Anguilla;4221
Exportação;2022;Abril;Antígua e Barbuda;3483769
Exportação;2022;Abril;Argentina;1270518074
Exportação;2022;Abril;Argélia;149280811
Exportação;2022;Abril;Armênia;197970
Exportação;2022;Abril;Aruba;1800992
Exportação;2022;Abril;Arábia Saudita;203942806
Exportação;2022;Abril;Austrália;50969444
Exportação;2022;Abril;Azerbaijão;908217
Exportação;2022;Abril;Bahamas;19446274
Exportação;2022;Abril;Bangladesh;226751641
Exportação;2022;Abril;Barbados;2147135
Exportação;2022;Abril;Barein;82193755
Exportação;2022;Abril;Belarus;134350
Exportação;2022;Abril;Belize;328566
Exportação;2022;Abril;Benin;5288657
Exportação;2022;Abril;Bermudas;209540
Exportação;2022;Abril;Bolívia;133744754
Exportação;2022;Abril;Bonaire, Saint Eustatius e Saba;74858
Exportação;2022;Abril;Botsuana;1724
Exportação;2022;Abril;Brasil;60891
Exportação;2022;Abril;Brunei;84523
Exportação;2022;Abril;Bulgária;1803184
Exportação;2022;Abril;Burkina Faso;463809
Exportação;2022;Abril;Burundi;91
Exportação;2022;Abril;Butão;183993
Exportação;2022;Abril;Bélgica;390572715
Exportação;2022;Abril;Bósnia-Herzegovina;119850
Exportação;2022;Abril;Cabo Verde;4144305
Exportação;2022;Abril;Camarões;11936953
Exportação;2022;Abril;Camboja;2470982
Exportação;2022;Abril;Canadá;456689973
Exportação;2022;Abril;Catar;28113538
Exportação;2022;Abril;Cayman, Ilhas;454963
Exportação;2022;Abril;Cazaquistão;788171
Exportação;2022;Abril;Chade;263151
Exportação;2022;Abril;Chile;662187289
Exportação;2022;Abril;China;9273167066
Exportação;2022;Abril;Chipre;7065590
Exportação;2022;Abril;Colômbia;347790521
Exportação;2022;Abril;Comores;902985
Exportação;2022;Abril;Congo;5282647
Exportação;2022;Abril;Congo, República Democrática;8748
Exportação;2022;Abril;Cook, Ilhas;18
Exportação;2022;Abril;Coreia do Sul;478419557
Exportação;2022;Abril;Costa Rica;17737350
Exportação;2022;Abril;Costa do Marfim;11494849
Exportação;2022;Abril;Coveite (Kuweit);17340605
Exportação;2022;Abril;Croácia;2898082
Exportação;2022;Abril;Cuba;8029458
Exportação;2022;Abril;Curaçao;2335584
Exportação;2022;Abril;Dinamarca;39479259
Exportação;2022;Abril;Djibuti;509183
Exportação;2022;Abril;Dominica;220250
Exportação;2022;Abril;Egito;238966871
Exportação;2022;Abril;El Salvador;9679810
Exportação;2022;Abril;Emirados Árabes Unidos;218561905
Exportação;2022;Abril;Equador;105545107
Exportação;2022;Abril;Eslováquia;4033826
Exportação;2022;Abril;Eslovênia;91209350
Exportação;2022;Abril;Espanha;785821260
Exportação;2022;Abril;Estados Unidos;2935035938
Exportação;2022;Abril;Estônia;2365
Exportação;2022;Abril;Etiópia;1061772
Exportação;2022;Abril;Faroe, Ilhas;731
Exportação;2022;Abril;Fiji;96028
Exportação;2022;Abril;Filipinas;102125407
Exportação;2022;Abril;Finlândia;137064425
Exportação;2022;Abril;França;261520433
Exportação;2022;Abril;Gabão;3453838
Exportação;2022;Abril;Gana;22058580
Exportação;2022;Abril;Geórgia;50505106
Exportação;2022;Abril;Granada;978836
Exportação;2022;Abril;Grécia;37763073
Exportação;2022;Abril;Guadalupe;384971
Exportação;2022;Abril;Guam;34830
Exportação;2022;Abril;Guatemala;28776205
Exportação;2022;Abril;Guiana;6118100
Exportação;2022;Abril;Guiana Francesa;440565
Exportação;2022;Abril;Guiné;2796866
Exportação;2022;Abril;Guiné Equatorial;1886517
Exportação;2022;Abril;Guiné-Bissau;77704
Exportação;2022;Abril;Gâmbia;4246760
Exportação;2022;Abril;Haiti;5295054
Exportação;2022;Abril;Honduras;10809
Exportação;2022;Abril;Hong Kong;113899263
Exportação;2022;Abril;Hungria;4314789
Exportação;2022;Abril;Ilha de Man;2434215
Exportação;2022;Abril;Indonésia;198676826
Exportação;2022;Abril;Iraque;19006230
Exportação;2022;Abril;Irlanda;12807459
Exportação;2022;Abril;Irã;228061484
Exportação;2022;Abril;Islândia;51786425
Exportação;2022;Abril;Israel;79941241
Exportação;2022;Abril;Itália;445937205
Exportação;2022;Abril;Iêmen;15859173
Exportação;2022;Abril;Jamaica;5637104
Exportação;2022;Abril;Japão;529237794
Exportação;2022;Abril;Jordânia;22796452
Exportação;2022;Abril;Kiribati;58
Exportação;2022;Abril;Letônia;2885354
Exportação;2022;Abril;Libéria;38783329
Exportação;2022;Abril;Liechtenstein;1832
Exportação;2022;Abril;Lituânia;5141170
Exportação;2022;Abril;Luxemburgo;16731830
Exportação;2022;Abril;Líbano;24233
Exportação;2022;Abril;Líbia;58700419
Exportação;2022;Abril;Macau;311030
Exportação;2022;Abril;Macedônia;1987327
Exportação;2022;Abril;Madagascar;1336786
Exportação;2022;Abril;Malavi;545493
Exportação;2022;Abril;Maldivas;2715043
Exportação;2022;Abril;Mali;117365
Exportação;2022;Abril;Malta;9005369
Exportação;2022;Abril;Malásia;407650916
Exportação;2022;Abril;Marrocos;90910352
Exportação;2022;Abril;Marshall, Ilhas;39424837
Exportação;2022;Abril;Martinica;390959
Exportação;2022;Abril;Mauritânia;2080551
Exportação;2022;Abril;Maurício;1148951
Exportação;2022;Abril;Mayotte;714882
Exportação;2022;Abril;Mianmar;1238245
Exportação;2022;Abril;Micronésia;3879
Exportação;2022;Abril;Moldávia;122986
Exportação;2022;Abril;Mongólia;23708
Exportação;2022;Abril;Montenegro;1241279
Exportação;2022;Abril;Moçambique;2817856
Exportação;2022;Abril;México;578528296
Exportação;2022;Abril;Mônaco;154
Exportação;2022;Abril;Namíbia;928095
Exportação;2022;Abril;Nauru;7186
Exportação;2022;Abril;Nepal;5435
Exportação;2022;Abril;Nicarágua;5705858
Exportação;2022;Abril;Nigéria;49335435
Exportação;2022;Abril;Noruega;105974486
Exportação;2022;Abril;Nova Caledônia;435677
Exportação;2022;Abril;Nova Zelândia;6074710
Exportação;2022;Abril;Níger;296961
Exportação;2022;Abril;Omã;86898410
Exportação;2022;Abril;Pacífico, Ilhas do (EUA);2693
Exportação;2022;Abril;Palestina;2664459
Exportação;2022;Abril;Panamá;72772299
Exportação;2022;Abril;Papua Nova Guiné;321181
Exportação;2022;Abril;Paquistão;263677849
Exportação;2022;Abril;Paraguai;259371650
Exportação;2022;Abril;Países Baixos (Holanda);892675670
Exportação;2022;Abril;Peru;236730679
Exportação;2022;Abril;Pitcairn;358447
Exportação;2022;Abril;Polinésia Francesa;719562
Exportação;2022;Abril;Polônia;142479
Exportação;2022;Abril;Porto Rico;12151
Exportação;2022;Abril;Portugal;2740378
Exportação;2022;Abril;Quirguistão;3781
Exportação;2022;Abril;Quênia;4791588
Exportação;2022;Abril;Reino Unido;263823
Exportação;2022;Abril;República Centro-Africana;207377
Exportação;2022;Abril;República Dominicana;73697089
Exportação;2022;Abril;Reunião;440956
Exportação;2022;Abril;Romênia;28456560
Exportação;2022;Abril;Ruanda;419580
Exportação;2022;Abril;Rússia;96158294
Exportação;2022;Abril;Salomão, Ilhas;26606
Exportação;2022;Abril;Samoa;365
Exportação;2022;Abril;Samoa Americana;54061
Exportação;2022;Abril;Santa Lúcia;261737
Exportação;2022;Abril;Seicheles;385693
Exportação;2022;Abril;Senegal;28264092
Exportação;2022;Abril;Serra Leoa;885503
Exportação;2022;Abril;Singapura;550630652
Exportação;2022;Abril;Sint Maarten;1689902
Exportação;2022;Abril;Somália;7243128
Exportação;2022;Abril;Sri Lanka;1454392
Exportação;2022;Abril;Sudão;605042
Exportação;2022;Abril;Sudão do Sul;855921
Exportação;2022;Abril;Suriname;2995417
Exportação;2022;Abril;Suécia;30008875
Exportação;2022;Abril;Suíça;79670291
Exportação;2022;Abril;São Bartolomeu;162895
Exportação;2022;Abril;São Cristóvão e Névis;245028
Exportação;2022;Abril;São Martinho, Ilha de (parte francesa);56164
Exportação;2022;Abril;São Tomé e Príncipe;416496
Exportação;2022;Abril;São Vicente e Granadinas;362519
Exportação;2022;Abril;Sérvia;6488282
Exportação;2022;Abril;Síria;193036
Exportação;2022;Abril;Tailândia;395643769
Exportação;2022;Abril;Taiwan (Formosa);178739847
Exportação;2022;Abril;Tanzânia;5628902
Exportação;2022;Abril;Tcheca, República;3364227
Exportação;2022;Abril;Terras Austrais Francesas;70348
Exportação;2022;Abril;Timor Leste;1169162
Exportação;2022;Abril;Togo;149377379
Exportação;2022;Abril;Tonga;40032
Exportação;2022;Abril;Trinidad e Tobago;5050451
Exportação;2022;Abril;Tunísia;19004302
Exportação;2022;Abril;Turcas e Caicos, Ilhas;200390
Exportação;2022;Abril;Turcomenistão;2098264
Exportação;2022;Abril;Turquia;458218737
Exportação;2022;Abril;Ucrânia;1195172
Exportação;2022;Abril;Uganda;630075
Exportação;2022;Abril;Uruguai;179232645
Exportação;2022;Abril;Uzbequistão;15346051
Exportação;2022;Abril;Venezuela;88832879
Exportação;2022;Abril;Vietnã;367533623
Exportação;2022;Abril;Virgens, Ilhas (Americanas);151439061
Exportação;2022;Abril;Virgens, Ilhas (Britânicas);4631600
Exportação;2022;Abril;Zimbábue;529268
Exportação;2022;Abril;Zâmbia;339706
Exportação;2022;Abril;África do Sul;277090912
Exportação;2022;Abril;Áustria;7608344
Exportação;2022;Abril;Índia;461794326
Exportação;2022;Maio;Afeganistão;427855
Exportação;2022;Maio;Albânia;12325607
Exportação;2022;Maio;Alemanha;520367178
Exportação;2022;Maio;Angola;43273949
Exportação;2022;Maio;Anguilla;68308
Exportação;2022;Maio;Antígua e Barbuda;5528451
Exportação;2022;Maio;Argentina;1462245
Exportação;2022;Maio;Argélia;343196150
Exportação;2022;Maio;Armênia;598445
Exportação;2022;Maio;Aruba;2570891
Exportação;2022;Maio;Arábia Saudita;231392
Exportação;2022;Maio;Austrália;80380247
Exportação;2022;Maio;Azerbaijão;710050
Exportação;2022;Maio;Bahamas;12787
Exportação;2022;Maio;Bangladesh;257163198
Exportação;2022;Maio;Barbados;2787431
Exportação;2022;Maio;Barein;168633217
Exportação;2022;Maio;Belarus;389800
Exportação;2022;Maio;Belize;1028191
Exportação;2022;Maio;Benin;3643428
Exportação;2022;Maio;Bermudas;440862
Exportação;2022;Maio;Bolívia;186622460
Exportação;2022;Maio;Bonaire, Saint Eustatius e Saba;345516
Exportação;2022;Maio;Botsuana;11627
Exportação;2022;Maio;Brasil;1755
Exportação;2022;Maio;Brunei;94922
Exportação;2022;Maio;Bulgária;87363394
Exportação;2022;Maio;Burkina Faso;65032
Exportação;2022;Maio;Bélgica;326810048
Exportação;2022;Maio;Bósnia-Herzegovina;570377
Exportação;2022;Maio;Cabo Verde;3091587
Exportação;2022;Maio;Camarões;3568750
Exportação;2022;Maio;Camboja;4253778
Exportação;2022;Maio;Canadá;440359641
Exportação;2022;Maio;Catar;64763144
Exportação;2022;Maio;Cayman, Ilhas;2009846
Exportação;2022;Maio;Cazaquistão;831628
Exportação;2022;Maio;Chade;170662
Exportação;2022;Maio;Chile;522762276
Exportação;2022;Maio;China;8410097504
Exportação;2022;Maio;Chipre;8179647
Exportação;2022;Maio;Colômbia;441242964
Exportação;2022;Maio;Comores;1152836
Exportação;2022;Maio;Congo;8207862
Exportação;2022;Maio;Congo, República Democrática;20500876
Exportação;2022;Maio;Coreia do Sul;535117628
Exportação;2022;Maio;Costa Rica;35931442
Exportação;2022;Maio;Costa do Marfim;9329178
Exportação;2022;Maio;Coveite (Kuweit);36363
Exportação;2022;Maio;Croácia;13296755
Exportação;2022;Maio;Cuba;24289688
Exportação;2022;Maio;Curaçao;3134814
Exportação;2022;Maio;Dinamarca;27111898
Exportação;2022;Maio;Djibuti;484846
Exportação;2022;Maio;Dominica;557394
Exportação;2022;Maio;Egito;211445426
Exportação;2022;Maio;El Salvador;15048345
Exportação;2022;Maio;Emirados Árabes Unidos;230670033
Exportação;2022;Maio;Equador;94154578
Exportação;2022;Maio;Eritreia;54907
Exportação;2022;Maio;Eslováquia;987115
Exportação;2022;Maio;Eslovênia;11544810
Exportação;2022;Maio;Espanha;945910466
Exportação;2022;Maio;Estados Unidos;3090741878
Exportação;2022;Maio;Estônia;2680300
Exportação;2022;Maio;Etiópia;2878657
Exportação;2022;Maio;Fiji;315180
Exportação;2022;Maio;Filipinas;132725238
Exportação;2022;Maio;Finlândia;93207125
Exportação;2022;Maio;França;357333029
Exportação;2022;Maio;Gabão;2966950
Exportação;2022;Maio;Gana;23298794
Exportação;2022;Maio;Geórgia;68555
Exportação;2022;Maio;Gibraltar;596172
Exportação;2022;Maio;Granada;2215
Exportação;2022;Maio;Grécia;43491124
Exportação;2022;Maio;Guadalupe;1313857
Exportação;2022;Maio;Guam;72563
Exportação;2022;Maio;Guatemala;32772
Exportação;2022;Maio;Guiana;28453139
Exportação;2022;Maio;Guiana Francesa;588319
Exportação;2022;Maio;Guiné;5003484
Exportação;2022;Maio;Guiné Equatorial;2300845
Exportação;2022;Maio;Guiné-Bissau;436962
Exportação;2022;Maio;Gâmbia;16028404
Exportação;2022;Maio;Haiti;5432882
Exportação;2022;Maio;Honduras;17210787
Exportação;2022;Maio;Hong Kong;117578
Exportação;2022;Maio;Hungria;2992347
Exportação;2022;Maio;Ilha de Man;850617
Exportação;2022;Maio;Indonésia;266208753
Exportação;2022;Maio;Iraque;40424726
Exportação;2022;Maio;Irlanda;12935461
Exportação;2022;Maio;Irã;473266766
Exportação;2022;Maio;Islândia;92988
Exportação;2022;Maio;Israel;134610230
Exportação;2022;Maio;Itália;600221846
Exportação;2022;Maio;Iêmen;16314028
Exportação;2022;Maio;Jamaica;103293458
Exportação;2022;Maio;Japão;477473
Exportação;2022;Maio;Jordânia;41390447
Exportação;2022;Maio;Laos;63347
Exportação;2022;Maio;Letônia;1893309
Exportação;2022;Maio;Libéria;47470542
Exportação;2022;Maio;Liechtenstein;1713554
Exportação;2022;Maio;Lituânia;8222360
Exportação;2022;Maio;Luxemburgo;10037123
Exportação;2022;Maio;Líbano;9610026
Exportação;2022;Maio;Líbia;24641768
Exportação;2022;Maio;Macau;1823346
Exportação;2022;Maio;Macedônia;1679612
Exportação;2022;Maio;Madagascar;598912
Exportação;2022;Maio;Malavi;275361
Exportação;2022;Maio;Maldivas;2353519
Exportação;2022;Maio;Mali;230
Exportação;2022;Maio;Malta;21544844
Exportação;2022;Maio;Malásia;269698754
Exportação;2022;Maio;Marianas do Norte, Ilhas;180
Exportação;2022;Maio;Marrocos;109148169
Exportação;2022;Maio;Marshall, Ilhas;39988695
Exportação;2022;Maio;Martinica;482729
Exportação;2022;Maio;Mauritânia;2704754
Exportação;2022;Maio;Maurício;1157954
Exportação;2022;Maio;Mayotte;1483932
Exportação;2022;Maio;Mianmar;1476681
Exportação;2022;Maio;Moldávia;505958
Exportação;2022;Maio;Mongólia;342699
Exportação;2022;Maio;Montenegro;1912170
Exportação;2022;Maio;Montserrat;31362
Exportação;2022;Maio;Moçambique;49005413
Exportação;2022;Maio;México;613503
Exportação;2022;Maio;Mônaco;1770
Exportação;2022;Maio;Namíbia;4911864
Exportação;2022;Maio;Nauru;111
